title,description,pub_date,link,query
"李 대통령  기름값 바가지 같은 반사회적 악행, 엄정하게 대응해야","이 대통령은 이와 함께  국민 실생활에 미치는 영향이 큰 마약 범죄, 공직 부패, 보이스피싱, 부동산 불법 행위... 부동산 불법 행위 대응 현황에 대해서는 부동산 감독원 설치 관련 입법 절차가 어디까지 진행되고 있는지...","Sat, 07 Mar 2026 00:40:00 +0900",https://www.gukjenews.com/news/articleView.html?idxno=3522158,부동산
"청년 전월세 계약 안전망 강화  성남시, '주거 안심 매니저' 15명 위촉",컨슈머타임스=안우진 기자 | 부동산 계약 경험이 부족한 청년 1인 가구를 대상으로 전세 사기 위험을 사전 차단하고 안전한 주거 환경을 조성하기 위해 성남시(시장 신상진)가 현직 공인중개사들로 구성된 전담 상담...,"Sat, 07 Mar 2026 00:20:00 +0900",https://www.cstimes.com/news/articleView.html?idxno=696339,부동산
[사설] 강남 아파트값 2주째 하락세…장기 안정화로 이어져야,서울 아파트 매물은 7만4000여 가구(부동산 플랫폼 아실 집계)로 불어났다. 이재명 대통령이 다주택자... 부동산시장 장기 안정화를 위해서는 꾸준한 공급이 핵심이다. 서울 아파트 공급 물량의 80%가량을 차지하는 민간...,"Sat, 07 Mar 2026 00:14:00 +0900",https://www.hankyung.com/article/2026030644521,부동산
[사설] 5% 포기하고 질적 성장 선택한 中…한국에는 또 다른 위협,중국 정부가 5%보다 낮은 경제성장 국면에 진입하는 것을 용인한 것은 부동산 경기 침체와 소비 위축이 심각하다는 뜻이다. 중국 정부가 올해 인프라 투자와 소비 진작을 위해 1조3000억위안(약 276조원) 규모 초장기 특별...,"Sat, 07 Mar 2026 00:13:00 +0900",https://www.hankyung.com/article/2026030644511,부동산
이 대통령 지지율 65%...민주 46%·국민의힘 21%,"현 정부의 부동산 정책 인식 조사에선, '잘하고 있다'는 평가가 51%, '잘못하고 있다' 27%로 집계됐습니다. 정당 지지도는 더불어민주당이 46%, 국민의힘은 21%, 조국혁신당은 3%, 개혁신당은 2%를 각각 기록했습니다. 장래...","Sat, 07 Mar 2026 00:11:00 +0900",https://www.ytn.co.kr/_ln/0101_202603070011413012,부동산
"​[3월 둘째주 분양동향] 전국 1,921가구 분양…수원·경산 주요 단지 청...","7일 부동산 전문 리서치업체 리얼투데이에 따르면 다음 주에는 전국 9곳에서 총 1,921가구(오피스텔·도시형생활주택·공공지원 민간임대·장기일반 민간임대 포함, 행복주택 제외)가 청약 접수를 받는다. ​수도권...","Sat, 07 Mar 2026 00:06:00 +0900",http://www.srtimes.kr/news/articleView.html?idxno=198115,부동산
李 “유류 담합 반사회적 악행”… 정부 부처 일제 현장 점검,이 대통령은 아울러 마약범죄·공직부패·보이스피싱·부동산 불법 행위·고액 악성 세금체납·주가조작·중대재해를 ‘7대 비정상’으로 규정하고 이를 정상화하기 위해 신속한 대책 마련을 주문했다. 이 대통령은...,"Sat, 07 Mar 2026 00:04:00 +0900",https://www.kmib.co.kr/article/view.asp?arcid=1772786862&code=11121600&cp=nv,부동산
李 대통령 3기 신도시 '속도전' 주문에 공급 가시화,"7일 부동산 업계에 따르면 올해 3기 신도시에서는 고양 창릉 4개 단지 '3881가구', 남양주 왕숙 3개 단지 '1868가구', 인천 계양 3개 단지 '1290가구'가 분양될 예정이다. 3기 신도시는 분양가 상한제가 적용돼 인근 시세...","Sat, 07 Mar 2026 00:02:00 +0900",https://www.theguru.co.kr/news/article.html?no=98871,부동산
3월 7일 오늘의 운세-띠별·별자리 총정리,"☞행운의 팁 : 핸드크림 염소자리 / 양력 12월 22일~1월 19일(동지, 소한) I STRUCTURE (나는 조직한다) / 주인행성 : 토성 / 행운색 : 검정색 / 행운숫자 : 2, 8 ♀애정운 : 보통 / 재물운 : 보통 가족모임, 고향 관련, 부동산, 땅과...","Sat, 07 Mar 2026 00:00:00 +0900",https://www.namdonews.com/news/articleView.html?idxno=903089,부동산
"아파트아이, ‘부동산 서비스’ 업데이트로 이용자 편의 높여",아파트 생활 지원 플랫폼 아파트아이(대표 최병인)가 ‘부동산 서비스’ 출시 일여 년 만에 서비스 향상 업데이트를 대대적으로 진행한다고 6일 밝혔다. 지난해 4월에 출시한 ‘부동산 서비스’는 부동산에 방문하지...,"Fri, 06 Mar 2026 23:35:00 +0900",https://sports.khan.co.kr/article/202603062334003?pt=nv,부동산
[동아시론/박인권]화재를 참사로 키우는 ‘노후 아파트 도시’의 민낯,"수요가 큰 만큼 재건축에 따른 개발이익도 크고, 이는 부동산 투기, 불로소득, 자산 불평등과 같은 사회적 논란을 불러일으키기 때문이다. 은마아파트도 ‘강남 8학군’의 대단지 아파트라는 상징성 때문에 세간의...","Fri, 06 Mar 2026 23:13:00 +0900",https://www.donga.com/news/Opinion/article/all/20260306/133481430/2,부동산
“왼손 식사·6시 러닝”…1500억원 자산가 전지현의 ‘28년 지독한 강박...,1500억원이라는 부동산 자산에 열광한다. 하지만 업계 전문가들의 시선은 통장 잔고에만 있지 않다. 최근 그가 468억원에 사들인 성수동 건물을 포함해 삼성동·논현동·이촌동까지 잇는 부동산 목록은 연예계에서도...,"Fri, 06 Mar 2026 22:45:00 +0900",https://www.segye.com/newsView/20260304518946?OutUrl=naver,부동산
"KB금융, 'KB의 생각' 누적 조회수 5000만 회 돌파",KB금융은 'KB의 생각'을 통해 저축·투자·대출·부동산·세금·보험·연금 등 일상 속 다양한 분야의 정보를 쉽고 정확하게 전달한다. KB금융 주요 계열사의 금융·경제 분야 전문가들이 집필한 콘텐츠 자산을 기반으로...,"Fri, 06 Mar 2026 22:32:00 +0900",http://www.worktoday.co.kr/news/articleView.html?idxno=82121,부동산
[용산 현장 리포트] 용산국제업무지구 '주택 1만 호 공급' 논란 속 실제...,용산 일대의 부동산 사무실을 돌아다니며 여러 공인중개사와 이야기를 나눴다. ▲ 용산국제업무지구(사진=용산구청) 공인중개사 A씨에게  정부가 용산국제업무지구의 주거비율을 크게 늘려 기존 계획이었던 6천호에서...,"Fri, 06 Mar 2026 22:16:00 +0900",https://www.greened.kr/news/articleView.html?idxno=337722,부동산
李 대통령 “7대 ‘비정상의 정상화’ 속도내야”,"부동산 불법행위·보이스피싱·중대재해 등 관련 부처 전방위 조사 나설 듯 이재명 대통령이 6일 “국민 실생활에 미치는 영향이 큰 마약 범죄, 공직 부패, 보이스피싱, 부동산 불법행위, 고액 악성 체납, 주가조작, 중대재해...","Fri, 06 Mar 2026 22:10:00 +0900",https://www.mk.co.kr/article/11981330,부동산
“빈말하지 않는다”는 李대통령이 꼽은 ‘7대 비정상 과제’…정비·집...,"이 대통령이 언급한 비정상 사례는 △마약범죄 △공직부패 △보이스피싱 △부동산 불법행위 △고액·악성... 이 대통령이 이날 언급한 ‘부동산 불법행위’는 주택 이상 거래나 전세사기, 기획부동산, 농지 불법투기는...","Fri, 06 Mar 2026 22:02:00 +0900",https://www.segye.com/newsView/20260306513775?OutUrl=naver,부동산
"故최진실이 남기고 간 유산 300억?…모친  딸 통장엔 15억뿐, 건물 2채도...",잠원동 주택·오피스텔만 남아…두 자녀에 절반씩 상속 최진실의 모친 정옥숙씨의 설명에 따르면 최진실이 남긴 부동산은 잠원동 주택 한 채와 오피스텔 한 채였다. 두 부동산은 아들 최환희와 딸 최준희에게 각각 50%씩...,"Fri, 06 Mar 2026 21:59:00 +0900",https://view.asiae.co.kr/article/2026030621223810295,부동산
[3월 7일] 동방정사의 오늘의 운세,부동산 계약이나 문서작성 시 한발 양보하는 것이 계약을 성사시키리라. 65년생 정상에 오르면 내리막길이 나타남을 잊지 말고 경계토록 하자. 건강으로 인해 다소 힘겨울 수 있으니 편두통이나 심한 몸살 등으로 힘겨울...,"Fri, 06 Mar 2026 21:54:00 +0900",https://www.idaegu.co.kr/news/articleView.html?idxno=540272,부동산
연이틀 '기름값 바가지' 경고… 7대 비정상 정상화 속도,"이재명 / 대통령   국민 실생활에 미치는 영향이 큰 마약 범죄, 공직 부패, 보이스 피싱, 부동산 불법 행위, 고액 악성 체납, 주가 조작, 중대 재해 같은 7대 비정상의 정상화에 최대한 속도를 내야 합니다  이를 위해 부동산...","Fri, 06 Mar 2026 21:51:00 +0900",http://www.yonhapnewstv.co.kr/MYH20260306215056FOj,부동산
“서울 한 채면 지방 한 동”…경남 부동산 시장 타개책은?,비수도권의 부동산 양극화는 오히려 악화하고 있습니다. 정부가 다주택자 양도세 중과를 재개하는 등 대책을 추진하고 있는데요. 전문가들이 진단한 경남의 부동산 실태와 대책을 문그린 기자가 정리했습니다. [리포트]...,"Fri, 06 Mar 2026 21:47:00 +0900",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8501776&ref=A,부동산
"李, 부동산 등 '7대 비정상' 근절 강조…野  '농지투기' 정정옥부터 경...","이재명 대통령  기름값 바가지처럼 공동체의 어려움을 이용해서 부당한 폭리를 취하려는 반사회적인 악행에 대해서는 아주 엄정하고 단호한 대응을 해야 합니다.  또 마약범죄와 주가조작, 부동산 불법행위 등을 7대...","Fri, 06 Mar 2026 21:38:00 +0900",https://news.tvchosun.com/site/data/html_dir/2026/03/06/2026030690274.html,부동산
"안양시, 청년가구 이사비 최대 50만원 지원",지원 내용은 이사비용 최대 20만원과 부동산 중개보수비 최대 30만원으로 1인당 최대 50만원 한도 내에서 생애 1회 지원받을 수 있다. 신청 자격은 기준 중위소득 150% 이하이면서 청년 본인이 무주택자여야 한다. 또...,"Fri, 06 Mar 2026 21:34:00 +0900",https://www.newscj.com/news/articleView.html?idxno=3381938,부동산
[정치 더] 대통령의 X 정치,"주로 정책과 현안 관련 메시지인데요, 부동산이 가장 많았습니다.  정부 이기는 시장 없다   망국적 투기 옹호 그만하라   부동산 돈 마귀  라고 했죠. 다음은 주가와 자본시장 관련인데요.  주가조작은 패가 망신 이라고...","Fri, 06 Mar 2026 21:28:00 +0900",https://news.tvchosun.com/site/data/html_dir/2026/03/06/2026030690262.html,부동산
[아주경제 오늘의 뉴스 종합] 李대통령  부동산·주가조작 등 7대 비정상...,아주경제=조재형 기자 grind@ajunews.com 李대통령  부동산·주가조작 등 7대 비정상 정상화 속도 (종합) 이재명 대통령은 6일 마약범죄·공직부패·보이스피싱·부동산 불법행위·고액 악성 세금체납·주가조작·중대재해...,"Fri, 06 Mar 2026 21:20:00 +0900",https://www.ajunews.com/view/20260306211757744,부동산
李  주가조작·부동산 등 '7대 비정상' 척결,"2026.3.6 [청와대통신사진기자단] 이재명 대통령이 마약 범죄와 주가조작, 부동산 불법 등 등 사회 시스템을... 보이스피싱, 부동산 불법행위, 고액 악성 체납, 주가조작, 중대재해 같은 '7대 비정상의 정상화'에 속도를 내야...","Fri, 06 Mar 2026 21:20:00 +0900",http://www.4th.kr/news/articleView.html?idxno=2108725,부동산
"'부동산만 500억' 고소영, 최애 신발 가격은?.. 200만원 운동화",배우 고소영이 현재 가장 아끼는 최애 신발을 공개했다. 6일 오후 채널 '고소영'에는 '탈탈 털어봅니다! 고소영 신발 털이'라는 제목의 동영상이 업로드됐다. 고소영은  요즘 너무 편해서 이걸 맨날 신는다. 우리 신랑...,"Fri, 06 Mar 2026 21:12:00 +0900",http://www.osen.co.kr/article/G1112755510,부동산
"KIMI AI, XRP·ETH·DOGE 2026년 가격 시나리오 제시…ETF·CLARITY 법안이...",50 부근은 중립으로 해석되는 경우가 많음 - RWA(실물자산 토큰화): 채권·부동산 등 실물/전통자산을 블록체인 상의 토큰 형태로 발행·유통하는 것 - DeFi / TVL: 탈중앙금융 생태계 및 예치된 자산 총액(Total Value...,"Fri, 06 Mar 2026 20:46:00 +0900",https://www.tokenpost.kr/news/policy/336653,부동산
"GS건설 자회사 자이에스앤디, 상주에 최고 29층·773가구 분양",(사진=자이에스앤디 제공) 경북 상주시에서 약 6년 만에 신규 아파트가 공급되면서 지역 부동산 시장의... 지역 부동산 시장에서도 관심이 이어지고 있다. 지역 부동산 업계 관계자는 “브랜드 아파트라는 점에서 일정...,"Fri, 06 Mar 2026 20:44:00 +0900",https://www.cnbnews.com/news/article.html?no=782140,부동산
"“어떤 근거로 이란 공격했나” 두바이 억만장자, 트럼프 비판","그가 이끄는 알 합투르 그룹은 호텔, 자동차, 부동산 등 여러 사업에 진출해 있다. 알-합투르는 트럼프 대통령을 향해 “누가 당신에게 우리 지역을 이란과의 전쟁으로 끌어들일 권한을 주었나? 어떤 근거로 이런 위험한...","Fri, 06 Mar 2026 20:37:00 +0900",https://www.chosun.com/international/international_general/2026/03/06/E7DJTYSZJ5DLLFPIFWZJ7FRU3Q/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,부동산
가격 담합 대가 치를 것 …'기름값 바가지' 이틀째 경고,"특히 이번 사태를 계기로 마약, 부패, 부동산, 주가 조작 등 국민 실생활에 영향이 큰 분야의 정상화에 속도를 내야 한다고 지적했습니다. [이재명 / 대통령: 사회 전반의 제도를 공정하고 투명하며 합리적으로 개선해서...","Fri, 06 Mar 2026 20:28:00 +0900",https://www.obsnews.co.kr/news/articleView.html?idxno=1516261,부동산
인천 '도심 흉물' 공사 중단 건물들…평균 15년 방치,[임경순 / 부동산 업체 사장: 장기간 이렇게 되다 보니까 공동화 현상으로 인해서 유동 인구가 끊겼어요. 그래서 상권은 자연히 매출이 급감하고 또 이렇게 어두운 분위기로 인해서 손님들의 발길이 끊어지는….] 이처럼...,"Fri, 06 Mar 2026 20:26:00 +0900",https://www.obsnews.co.kr/news/articleView.html?idxno=1516254,부동산
"성남시, '청년 주거안심 매니저' 15명 위촉…전세사기 예방 '든든한 지원...","부동산 공적 장부) 검토, 주거 예정 지역 정보와 청년 주거지원 정책도 안내한다. 주거 안심 매니저와 상담 신청은 성남 청년정보 플랫폼을 통해서 하면 된다. 성남시 관계자는  최근 인공지능(AI) 등을 통한 부동산 정보...","Fri, 06 Mar 2026 20:24:00 +0900",https://view.asiae.co.kr/article/2026030620241029217,부동산
[경기도 주택정책1] 2030년까지 80만 호 공급…경기도 '주택공급 속도전...,"[김동연 / 경기도지사 (지난달 25일): 정부의 부동산 시장 안정화 대책에 가장 빠르고 적극적으로 지금 지원을 하고 있습니다.] 단순한 공급 확대를 넘어, 경기도형 공공주택 3대 비전도 제시했습니다. 첫 번째는 사람...","Fri, 06 Mar 2026 20:24:00 +0900",https://www.obsnews.co.kr/news/articleView.html?idxno=1516253,부동산
[6·3 지방선거] 국힘 시·도지사 후보군 지형도···현직수성·중진도...,"윤 전 의원은 지난 4일 국회 소통관에서 기자회견을 열고 '경제시장'을 자처하며 '닥치고 공급 3종 세트' 등 부동산 공급 확대를 전면에 내세웠다. 한국개발연구원(KDI)과 여의도연구원을 거친 정책통으로, 오세훈 시장의...","Fri, 06 Mar 2026 20:20:00 +0900",https://www.polinews.co.kr/news/articleView.html?idxno=724746,부동산
가격조작은 대국민 중대범죄 ‥'방산 협력' UAE 통해 원유 공급,"특히 부동산 불법 행위와 주가 조작, 고액 악성체납, 마약 범죄 등을 '7대 비정상' 행위로 규정하며 행정력을 동원한 '정상화' 의지를 드러냈습니다. MBC뉴스 정상빈입니다. 영상취재: 나준영, 서현권 / 영상편집: 우성호","Fri, 06 Mar 2026 20:12:00 +0900",https://imnews.imbc.com/replay/2026/nwdesk/article/6805512_37004.html,부동산
트럼프에 반기 든 두바이 부호…“전쟁에 우리를 왜 끌어들이나”,"그의 알-합투르 그룹은 호텔, 자동차, 부동산 등의 사업을 운영하고 있다. 한편 알-합투르는 2008년 트럼프 그룹 계열사의 두바이 건설 사업에 참여했다가 2015년 트럼프 대통령의 반무슬림 기조를 계기로 협력을 중단한 바...","Fri, 06 Mar 2026 20:01:00 +0900",https://www.nongmin.com/article/20260306500529,부동산
"“중국이 미국 앞질렀다고?” 1천110명 대 1천명, 깜짝 놀란 결과 나왔다",후룬은 주식·부동산·차량·예술품 등 개인 순자산 미화 10억달러(약 1조4760억원) 이상 보유자를 억만장자로 평가하고 있다. 후룬은 전날 발표한 연례보고서에서 전세계 억만장자를 4020명으로 집계했다. 이 가운데...,"Fri, 06 Mar 2026 20:01:00 +0900",https://biz.heraldcorp.com/article/10688646?ref=naver,부동산
고 최진실의 '300억 유산'? 직접 입 연 모친  금고 열었더니…  - 뉴스파...,김연주 시사평론가 최진봉 성공회대 교수 장윤미 변호사 안진용 문화일보 기자 김묘성 대중문화전문기자 #MBN #뉴스파이터 #정태웅앵커 #최진실 #최준희 #최진실엄마 #유산 #15억 #부동산두채 *해당 내용은 관련 동영상 참고,"Fri, 06 Mar 2026 19:53:00 +0900",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=5180154,부동산
"한화갤러리아 단기신용등급 'A2-' 신규 부여… 백화점 경쟁력은 양호, 재...","회사는 최근 부동산 매입과 사업 투자 등으로 자금 소요가 늘어났으며, 2027년부터 약 9,000억원 규모의 명품관 재건축 투자가 예정돼 있다. 이에 따라 단기적으로 재무부담이 증가할 수 있다는 분석이다. 다만...","Fri, 06 Mar 2026 19:44:00 +0900",http://www.biztribune.co.kr/news/articleView.html?idxno=350011,부동산
민주당 경기도지사 경선룰 두고… 권칠승·양기대 “깜깜이 선거” 불만,그는 “이재명 정부가 지금 강력하게 주장하는 부동산 문제 해결 등 경기도의 정책들을 토론하는 장이 마련되면 좋겠다”고 요구했다. 6·3 지방선거 경기도지사에 도전하는 더불어민주당 예비후보들이 24일 서울 영등포구...,"Fri, 06 Mar 2026 19:42:00 +0900",https://www.kyeongin.com/article/1759869,부동산
"HDC현대산업개발, '서울원 아이파크' 본격화…자체주택 실적 견인 기대...","다만 수도권 주요 입지를 제외한 지역에서 매매가격 상승 흐름이 이어지고 있고, 정부의 지역 균형 발전 정책인 '5극 3특'에 따른 비수도권 부동산 수요 회복 가능성이 중장기 성장 요인으로 언급된다. 고 전망했다. 그는...","Fri, 06 Mar 2026 19:42:00 +0900",http://www.biztribune.co.kr/news/articleView.html?idxno=350015,부동산
"보험업권, 생산적 금융에 5년간 40조 투입…국민성장펀드에는 8조 지원",손영채 국민성장펀드 추진단장은  부동산에 편중돼 있는 자금 흐름을 생산적 분야로 전환하기 위해 보험회사의 역할이 중요하다 며  보험업권의 자산운용 특성을 고려할 때 첨단산업 분야에 장기자본을 공급하는 것이...,"Fri, 06 Mar 2026 19:42:00 +0900",http://www.biztribune.co.kr/news/articleView.html?idxno=350019,부동산
"靑, 비서관 농지쪼개기 매입 의혹에  상황 파악해 보겠다",그러면서  (정 비서관의) '기획 부동산 사기에 당했다' 변명에 청년들은 '사기 당해서 금싸라기 땅을 살 수 있다면 나도 당하고 싶다'라고 쓴웃음을 짓고 있다 고 했다. 이어  농지투기 의혹 당사자인 정정옥 비서관은 본인...,"Fri, 06 Mar 2026 19:37:00 +0900",http://www.enewstoday.co.kr/news/articleView.html?idxno=2402681,부동산
"캠코, 2824억원 규모 압류재산 1055건 공매","이번 공매에는 부동산 961건, 동산 94건이 매각되며, 그중 임야 등 토지가 598건으로 가장 많은 비중을 차지한다. 또한, 아파트와 주택 등 주거용 건물도 서울, 경기 등 수도권 소재 물건 61건을 포함해 총 141건이...","Fri, 06 Mar 2026 19:32:00 +0900",https://www.s-journal.co.kr/news/articleView.html?idxno=39164,부동산
두바이 억만장자  309조 전쟁 …트럼프에  방아쇠 전 계산했나,"그가 이끄는 알 합투르 그룹은 UAE 두바이 등지에서 호텔과 자동차 판매업, 학교 및 부동산 사업 등을 운영하고 있다. UAE는 이란이 미국의 공습에 대응하면서 가장 크게 피해를 본 국가로 꼽힌다. 이란은 인근 걸프...","Fri, 06 Mar 2026 19:31:00 +0900",http://www.edaily.co.kr/news/newspath.asp?newsid=05238166645380696,부동산
파산 1년 만에 12억 부동산 매입… '코인 사기 의혹' 고소 접수,2022년 9월 강원도 영월군의 한 산골 마을에서 12억7000만원 규모의 부동산 거래가 이뤄졌다. 매수자는 60~70대... 6일 제보자가 제공한 자료에 따르면 부동산 매입 자금은 코인 투자자들에게서 편취한 수십억원 가운데...,"Fri, 06 Mar 2026 19:22:00 +0900",http://www.seoulwire.com/news/articleView.html?idxno=709965,부동산
KB금융 'KB의 생각' 5000만뷰 돌파…연말정산·ETF 콘텐츠 인기,"저축, 투자, 대출, 부동산, 세금, 보험, 연금 등 금융 생활 전반에 걸친 정보를 고객 눈높이에 맞춰 설명하는 것이 특징이다. 'KB의 생각'은 고객 상담 데이터와 포털 검색량 분석을 통해 금융 소비자들의 궁금증을...","Fri, 06 Mar 2026 19:20:00 +0900",https://www.econovill.com/news/articleView.html?idxno=732219,부동산
글로벌 투자시대 속 자산운용산업 역할 확대 논의…“NPS·KIC 선순환 구...,"그는  자산 축적의 중심이 부동산에서 금융자산으로, 국내에서 해외로 넓어지면서 국민의 노후와 자산 형성은 점점 글로벌 투자와 전문 운용 역량에 의존하게 되었다 면서  이러한 흐름 속에서 자산운용업은 국민의...","Fri, 06 Mar 2026 19:16:00 +0900",http://www.metroseoul.co.kr/article/20260306500290,부동산
민주당서 이병태 인선 첫 공개 반대…박주민  임명 취소해달라,뛰어난 전문성도 공감 능력 결여되면 독  아주경제=조재형 기자 grind@ajunews.com 박주민 더불어민주당 의원이 지난 2월 9일 국회 소통관에서 부동산 정책 관련 입장을 밝히고 있다.[사진=연합뉴스] 더불어민주당에서 과거...,"Fri, 06 Mar 2026 19:10:00 +0900",https://www.ajunews.com/view/20260306190635725,부동산
"비트코인, 러시아 이혼 소송서 최대 분쟁 자산… 존재 여부부터 증명해...","자동차나 부동산 같은 유형 자산과 달리, 암호화폐를 나누는 것은 훨씬 까다로운 문제다 [사진: Reve AI]... 자동차나 부동산과 같은 유형 자산과 달리 디지털 자산은 존재 증명과 소유권 확인이 어렵기 때문에 재산 분할...","Fri, 06 Mar 2026 19:06:00 +0900",https://www.digitaltoday.co.kr/news/articleView.html?idxno=637860,부동산
"산지 개간 농지 전용금지, 10년으로 늘려야","과열되면서 부동산 정책은 토지에서 주택 시장으로 전환됐다 며  특히 농지 정책은 인구 감소, 농업... 장 연구원은 농지 확보를 위한 산지 개간이 규제 완화의 맹점을 틈타 부동산 투기의 우회경로로 활용될 가능성이...","Fri, 06 Mar 2026 19:02:00 +0900",https://www.agrinet.co.kr/news/articleView.html?idxno=402328,부동산
[경산묘목특집] 산불 여파 '사과 묘목' 품귀… 예약 없인 못사요  시장 ...,또한 조경수와 관상수의 경우 수년째 부동산 건설경기 악화 등의 여파로 수요가 크게 줄어 거래자체가 미미한 상황이다. 충북 단양군에서 경산묘목 시장을 찾은 묘목 소매상 이모씨는  매년 봄 충북지역 과수농가에...,"Fri, 06 Mar 2026 19:02:00 +0900",https://www.agrinet.co.kr/news/articleView.html?idxno=402325,부동산
이 대통령  국제정세 급변 속 자주국방 중요 ... 신임 장성들에게 '자강...,"부동산 불법 행위, 중대재해 등 '7대 비정상' 규정 이 대통령은 수석보좌관 회의에서는 △마약범죄 △공직부패 △보이스피싱 △부동산 불법행위 △고액 악성체납 △주가조작 △중대재해 등을 7대 비정상으로 규정하고 이에...","Fri, 06 Mar 2026 19:01:00 +0900",https://www.hankookilbo.com/news/article/A2026030616380005944?did=NA,부동산
"“사회 내부 비정상, 정상화 해야” 李가 뽑은 7대 비정상","이 대통령은 마약 범죄와 공직 부패, 보이스피싱, 부동산 불법 행위, 고액 악성 세금 체납, 주가 조작, 중대재해 등을 반드시 바로잡아야 할 대표적인 비정상 사례로 제시했다. 이 대통령은 이날 청와대에서 열린...","Fri, 06 Mar 2026 19:00:00 +0900",https://www.munhwa.com/article/11572746?ref=naver,부동산
李대통령  마약·부동산 등 7대 비정상 정상화 속도,"이재명 대통령이 6일 마약범죄와 공직부패, 보이스피싱, 부동산 불법행위, 고액 악성 체납, 주가조작... 부동산 분야에서는 부동산 감독원 설치를 위한 입법 진행 상황을 점검했고, 고액·악성 체납 문제와 관련해서는...","Fri, 06 Mar 2026 19:00:00 +0900",https://www.newscj.com/news/articleView.html?idxno=3381899,부동산
UAE서 원유 600만 배럴 도입… 유가 안정화에 기여할 것 [박지환의 뉴스...,"[기자] 이 대통령이 언급한 비정상 사례는 마약범죄, 공직부패, 보이스피싱, 부동산 불법행위, 고액·악성 체납, 주가조작, 중대재해 이렇게 일곱 가집니다. 최근 부쩍 지적 횟수가 많아진 부동산 불법 행위와 주가 조작...","Fri, 06 Mar 2026 18:56:00 +0900",https://www.nocutnews.co.kr/news/6480970?utm_source=naver&utm_medium=article&utm_campaign=20260306065541,부동산
"홍콩 반중인사 '지미라이', 징역 20년형 항소 안 한다",라이는 자신이 창간한 빈과일보의 본사 건물에서 20년 넘게 개인 회사인 컨설팅회사를 운영하며 부동산 임대 조건을 위반한 혐의로 2022년 12월 유죄 판결을 받았다. 홍콩 과학기술단지 내 빈과일보가 입주한 건물은 임대...,"Fri, 06 Mar 2026 18:51:00 +0900",https://view.asiae.co.kr/article/2026030618310142083,부동산
"'AI·빅데이터 기반 금융보안' YH데이타베이스, 'K-ICT대상' 수상",회사는 AI(인공지능)와 빅데이터 기술을 바탕으로 △금융 보안 △지자체 대민 서비스 △부동산 거래 안전망 구축 △제조 공정 이상징후 탐지 △의료보험 및 카드사기 탐지 △정보 유출 방지 등 다양한 산업 분야에...,"Fri, 06 Mar 2026 18:51:00 +0900",https://www.mt.co.kr/industry/2026/03/06/2026030618005052958,부동산
"[N2정치] 심보균 전북 익산시장 예비후보, “익산 아파트 과잉공급, 더는...","이번 발언은 단순한 부동산 공약 발표를 넘어 익산시정의 개발 방향 자체를 다시 묻는 성격이 짙다. 그동안 지방도시 개발정책이 ‘공급 확대’와 ‘사업 추진’에 성과의 무게를 두는 흐름이었다면, 심 예비후보는 이를...","Fri, 06 Mar 2026 18:50:00 +0900",https://www.news2day.co.kr/article/20260306500233,부동산
조용할 날 없는 故최진실 家 [엑's 초점],"실질적으로 남겨진 건 부동산 두 채로, 아들 최환희와 딸 최준희에게 각각 50%씩 상속됐다고. 정 씨는 이 부동산에 대한 지분이 없다며 부동산 임대 수익 월 1500만 원이 남매에게 지급되고 있다는 설명이다. 앞서 최준희는...","Fri, 06 Mar 2026 18:50:00 +0900",https://www.xportsnews.com/article/2119787,부동산
"‘차명 재산 의혹’ 오광수 전 靑민정수석, 금융권 사외이사 취업 승인",‘차명 부동산·차명 대출 의혹’으로 임명 닷새 만에 사퇴했던 오광수 전 청와대 민정수석비서관의 ㈜우리투자증권 사외이사 취업을 승인했다고 6일 밝혔다. 공직자윤리위는 지난달 27일 진행한 퇴직 공직자 취업 심사...,"Fri, 06 Mar 2026 18:48:00 +0900",https://www.seoul.co.kr/news/society/2026/03/06/20260306500270?wlog_tag3=naver,부동산
보험사들 생산적금융에 40조 공급…AI·반도체 등 첨단산업 장기투자,손영채 국민성장펀드 추진단장은  부동산에 편중된 자금흐름을 생산적 분야로 전환하기 위해선 보험사의 역할이 중요하다 며  보험업권 자산운용 특성을 감안할 때 첨단산업 분야에 장기자본을 공급하는 것이 적합하므로...,"Fri, 06 Mar 2026 18:48:00 +0900",https://www.inthenews.co.kr/news/article.html?no=83908,부동산
"KB금융, '데이터'를 읽고 '인사이트'로 답하다…금융 콘텐츠 플랫폼 'KB...",KB금융은 'KB의 생각'을 통해 저축•투자•대출•부동산•세금•보험•연금 등 일상 속 다양한 분야의 정보를 쉽고 정확하게 전달한다. KB금융 주요 계열사의 금융•경제 분야 전문가들이 집필한 콘텐츠 자산을...,"Fri, 06 Mar 2026 18:46:00 +0900",https://www.upkoreanews.kr/news/articleView.html?idxno=97321,부동산
